dataset,question_id,candidate_rank,document_id,source_file,company,file_type,document_role,score,score_components,selection_reason,human_selected_match,label_available,generated_by,source,confidence,requires_manual_review
valid,27,3,file_c2047ca2e1b6baa2,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/06.報告書/医療法人社団 恒一会 かえで総合病院_最終報告_old.pptx,医療法人社団 恒一会 かえで総合病院,.pptx,report,10.0,"{""path_term_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,27,4,file_70f9d108e37232bd,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/00.提案/提案書.pptx,医療法人社団 蒼泉会 ひがし丘総合病院,.pptx,proposal,10.0,"{""path_term_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,27,5,file_04ff0c1d08714623,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/05.会議/報告資料/報告資料_2025-07-08.docx,医療法人社団 蒼泉会 ひがし丘総合病院,.docx,meeting,10.0,"{""path_term_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,27,6,file_b14710bfcd3e254e,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/05.会議/報告資料/報告資料_2025-07-22.docx,医療法人社団 蒼泉会 ひがし丘総合病院,.docx,meeting,10.0,"{""path_term_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,27,7,file_45d248a37508b209,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/06.報告書/医療法人社団 蒼泉会 ひがし丘総合病院_最終報告.pdf,医療法人社団 蒼泉会 ひがし丘総合病院,.pdf,report,10.0,"{""path_term_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,27,8,file_4fa8d55179bcaeab,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/報告資料/報告資料_2025-08-26.pdf,株式会社青嶺不動産アセットマネジメント,.pdf,meeting,10.0,"{""path_term_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,27,9,file_58533c3139b39f95,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/報告資料/報告資料_2025-04-29.docx,青葉与信マネジメント株式会社,.docx,meeting,8.8109,"{""path_term_match"": 2.0, ""content_bm25"": 6.810926188657456}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,27,10,file_ef6b3d40c6cbf84f,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/報告資料/報告資料_2025-04-09.docx,青葉与信マネジメント株式会社,.docx,meeting,8.6784,"{""path_term_match"": 2.0, ""content_bm25"": 6.6783945365289075}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,28,1,file_0783e32af794bbe2,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/04.分析/analysis_project/notebooks/01_eda.ipynb,京橋信用ソリューションズ株式会社,.ipynb,analysis,16.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""content_bm25"": 8.0}","path_term_match, required_file_type_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,28,2,file_8f17c170486dd8ad,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/04.分析/analysis_project/notebooks/01_eda.ipynb,医療法人社団 蒼泉会 ひがし丘総合病院,.ipynb,analysis,16.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""content_bm25"": 8.0}","path_term_match, required_file_type_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,28,3,file_dbc8be5d37bc70da,data/raw/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/notebooks/01_eda.ipynb,株式会社東都人材プラットフォーム,.ipynb,analysis,15.6013,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""content_bm25"": 7.60132137234956}","path_term_match, required_file_type_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,28,4,file_19f178a22d2fdecf,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/notebooks/01_eda.ipynb,青葉与信マネジメント株式会社,.ipynb,analysis,14.5863,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""content_bm25"": 6.586314309370511}","path_term_match, required_file_type_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,28,5,file_2b94fecbbe587f21,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/notebooks/01_eda.ipynb,株式会社青嶺不動産アセットマネジメント,.ipynb,analysis,14.5283,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""content_bm25"": 6.528265238711411}","path_term_match, required_file_type_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,28,6,file_16463dfce5216836,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/notebooks/01_eda.ipynb,白峰信用リスク評価株式会社,.ipynb,analysis,13.1678,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""content_bm25"": 5.167770865490873}","path_term_match, required_file_type_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,28,7,file_98277b2c749a8460,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/notebooks/01_eda_old.ipynb,白峰信用リスク評価株式会社,.ipynb,analysis,13.1678,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""content_bm25"": 5.167770865490873}","path_term_match, required_file_type_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,28,8,file_85e62a06cafe5ae7,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/notebooks/01_eda.ipynb,医療法人社団 恒一会 かえで総合病院,.ipynb,analysis,11.0856,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""content_bm25"": 3.085588543180463}","path_term_match, required_file_type_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,28,9,file_ef106a562ea6c4f4,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/00.提案/ニューヨーク不動産市場の最新動向調査.pdf,株式会社青嶺不動産アセットマネジメント,.pdf,proposal,10.0,"{""path_term_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,28,10,file_3aefd3a41f06070a,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/04.分析/analysis_project/scripts/bootstrap_env.py,京橋信用ソリューションズ株式会社,.py,analysis,8.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0}","path_term_match, required_file_type_match, route_kind_match",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,29,1,file_35dab804db563c49,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/00.提案/提案書.pptx,医療法人社団 蒼樹会 みなみ野女性医療センター,.pptx,proposal,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,29,2,file_bf3657e26a136347,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/00.提案/糖尿病統計情報.docx,医療法人社団 蒼樹会 みなみ野女性医療センター,.docx,proposal,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,29,3,file_9c265e1ca7bc94dc,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/01.契約/契約書.docx,医療法人社団 蒼樹会 みなみ野女性医療センター,.docx,contract,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,29,4,file_a61875e51c4e6ba7,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/05.会議/会議録/会議録_2025-04-03.pdf,医療法人社団 蒼樹会 みなみ野女性医療センター,.pdf,meeting,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,29,5,file_197352b337f4cbc8,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/05.会議/会議録/会議録_2025-04-24.pdf,医療法人社団 蒼樹会 みなみ野女性医療センター,.pdf,meeting,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,29,6,file_ed8004a9eff370bd,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/05.会議/会議録/会議録_2025-05-15.pdf,医療法人社団 蒼樹会 みなみ野女性医療センター,.pdf,meeting,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,29,7,file_089d47a29a455478,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/05.会議/報告資料/報告資料_2025-04-03.pdf,医療法人社団 蒼樹会 みなみ野女性医療センター,.pdf,meeting,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,29,8,file_552963ebf5a72c62,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/05.会議/報告資料/報告資料_2025-04-24.pdf,医療法人社団 蒼樹会 みなみ野女性医療センター,.pdf,meeting,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,29,9,file_20fad7ef35777636,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/06.報告書/医療法人社団 蒼樹会 みなみ野女性医療センター_最終報告.pdf,医療法人社団 蒼樹会 みなみ野女性医療センター,.pdf,report,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
